"","Artists_names","titles","links"
"2541","Unknown","Gem cabinet 2 (of 6) containing 43 medallions","https://collections.ed.ac.uk/art/record/20616?highlight=*:*"
"2542","Daniel Hughes","Red Faced (2014)","https://collections.ed.ac.uk/art/record/47440?highlight=*:*"
"2543","Kenneth Muir","Portrait of Seated Man in a Cap (1960)","https://collections.ed.ac.uk/art/record/20983?highlight=*:*"
"2544","T A Suter Watt","Unknown (1949)","https://collections.ed.ac.uk/art/record/50456?highlight=*:*"
"2545","James T. Ferguson","Riders from the North Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20705?highlight=*:*"
"2546","Susan Jones","Unknown (1950)","https://collections.ed.ac.uk/art/record/53500?highlight=*:*"
"2547",NA,"Untitled (1987)","https://collections.ed.ac.uk/art/record/21880?highlight=*:*"
"2548","Thomas Clapperton","Unknown (1950)","https://collections.ed.ac.uk/art/record/50561?highlight=*:*"
"2549","Stella Auchinleck","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21572?highlight=*:*"
"2550","Emma Gillies","Plate","https://collections.ed.ac.uk/art/record/53711?highlight=*:*"
"2551","Emma Gillies","Horse","https://collections.ed.ac.uk/art/record/53747?highlight=*:*"
"2552","Andrew Restall","Portrait of a Man (1953)","https://collections.ed.ac.uk/art/record/20945?highlight=*:*"
"2553","Zygmunt Bukowski","Standing Female Nude (1949)","https://collections.ed.ac.uk/art/record/22516?highlight=*:*"
"2554","Patty Mitchell","Sampler (1932)","https://collections.ed.ac.uk/art/record/100013?highlight=*:*"
"2555","Lucy Bowman","Seated Female Nude","https://collections.ed.ac.uk/art/record/21443?highlight=*:*"
"2556","Jessie May Stirling","Portrait of a Woman (1939)","https://collections.ed.ac.uk/art/record/21135?highlight=*:*"
"2557","Donald Whyte","Portrait of a Man","https://collections.ed.ac.uk/art/record/21475?highlight=*:*"
"2558","Susan Calder","Morgue (1997)","https://collections.ed.ac.uk/art/record/22684?highlight=*:*"
"2559","Francis M. Walker","Rooftop Townscape (Circa 1952)","https://collections.ed.ac.uk/art/record/102659?highlight=*:*"
"2560","Alan Brown","Spring Board (Circa 1971)","https://collections.ed.ac.uk/art/record/22584?highlight=*:*"
"2561","Margaret Proudfoot","Green Landscape (1955)","https://collections.ed.ac.uk/art/record/21033?highlight=*:*"
"2562","David C Duke","Blindfolded Woman at Arch","https://collections.ed.ac.uk/art/record/22551?highlight=*:*"
"2563","Iona Murray","Untitled (1963)","https://collections.ed.ac.uk/art/record/22003?highlight=*:*"
"2564","Unknown","Bust of Apollo Belvedere","https://collections.ed.ac.uk/art/record/20581?highlight=*:*"
"2565","Jacqueline A N Stieger","Dark Landscape with Monoliths (1959)","https://collections.ed.ac.uk/art/record/20823?highlight=*:*"
"2566","Carole Danielson","Untitled (1964)","https://collections.ed.ac.uk/art/record/22483?highlight=*:*"
"2567","Arabella Harvey","Untitled (1995-1996)","https://collections.ed.ac.uk/art/record/21724?highlight=*:*"
"2568","Robin E. Bownass","Unknown (1960)","https://collections.ed.ac.uk/art/record/50607?highlight=*:*"
"2569","James P W Syme","Two Men in a Country Landscape (1952)","https://collections.ed.ac.uk/art/record/22717?highlight=*:*"
"2570","Jean Cochrane","Portrait of a Man (1960)","https://collections.ed.ac.uk/art/record/20981?highlight=*:*"
"2571","Rosemary Bagshaw","Unknown (1952)","https://collections.ed.ac.uk/art/record/53517?highlight=*:*"
"2572","Alan Lefley","Unknown (1946)","https://collections.ed.ac.uk/art/record/50485?highlight=*:*"
"2573","Mary C. A. Edmond","Unknown","https://collections.ed.ac.uk/art/record/53523?highlight=*:*"
"2574","Peter McGinn","Five Views of a Woman Seated (Circa 1955)","https://collections.ed.ac.uk/art/record/21090?highlight=*:*"
"2575","Colin A. Lawson","Passage with Stacks and Artificial Light (1981)","https://collections.ed.ac.uk/art/record/22554?highlight=*:*"
"2576","D. Gordon Campbell","Unknown (1954)","https://collections.ed.ac.uk/art/record/50634?highlight=*:*"
"2577","Ann F Ward","Untitled - Birdcage and Baby (1963)","https://collections.ed.ac.uk/art/record/99349?highlight=*:*"
"2578","John P Busby","Siena (1956)","https://collections.ed.ac.uk/art/record/21379?highlight=*:*"
"2579","Grace Nichol","Standing Male Nude (1959)","https://collections.ed.ac.uk/art/record/20956?highlight=*:*"
"2580","Unknown","Seated Male Nude","https://collections.ed.ac.uk/art/record/21509?highlight=*:*"
"2581","Gillian Mather","Untitled (1968)","https://collections.ed.ac.uk/art/record/22501?highlight=*:*"
"2582","Sheena McEwan","Portrait of Sleeping Woman (1957)","https://collections.ed.ac.uk/art/record/21009?highlight=*:*"
"2583","Albert Robson","Drawing of a Man in a Suit seated on a stool (1959)","https://collections.ed.ac.uk/art/record/20785?highlight=*:*"
"2584","Emma Gillies","Espresso Cup","https://collections.ed.ac.uk/art/record/53697?highlight=*:*"
"2585","Mollie E N Langlands","Coronation Jug (1953)","https://collections.ed.ac.uk/art/record/22507?highlight=*:*"
"2586","David Michie","Portrait of a Man (1952)","https://collections.ed.ac.uk/art/record/21384?highlight=*:*"
"2587","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21905?highlight=*:*"
"2588","Ruth Stiven","Unknown (1975)","https://collections.ed.ac.uk/art/record/99517?highlight=*:*"
"2589","Caroline Rose","Untitled (1968)","https://collections.ed.ac.uk/art/record/21843?highlight=*:*"
"2590","Catherine Banchop","Standing Female Nude and Stool (1960s)","https://collections.ed.ac.uk/art/record/21269?highlight=*:*"
"2591","John B Vallely","The Sons of Usnach at Chess (1964)","https://collections.ed.ac.uk/art/record/21006?highlight=*:*"
"2592","Unknown","Unknown","https://collections.ed.ac.uk/art/record/53510?highlight=*:*"
"2593","Dorothy Black","Untitled (1986)","https://collections.ed.ac.uk/art/record/21588?highlight=*:*"
"2594","Sybil Erskine","Reclining Male Nude (06 Nov 1967)","https://collections.ed.ac.uk/art/record/21111?highlight=*:*"
"2595","William Gillon","Untitled - Figure Drawing in Charcoal of Girl in Jumper (1964)","https://collections.ed.ac.uk/art/record/99324?highlight=*:*"
"2596","India Elizabeth Cawley Gelling","Notations: Edinburgh (2017)","https://collections.ed.ac.uk/art/record/100016?highlight=*:*"
"2597","William Gillon","Seated Woman in Blanket (1965)","https://collections.ed.ac.uk/art/record/21325?highlight=*:*"
"2598","Leonie Neuweger","The Etiquette of Landscape and Face: Passage 1 (2015)","https://collections.ed.ac.uk/art/record/53781?highlight=*:*"
"2599","Unknown","Untitled (Mar 1997)","https://collections.ed.ac.uk/art/record/21928?highlight=*:*"
"2600","George H McIntosh","Riders from South Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20729?highlight=*:*"
"2601","Karin Nogva","Unknown (1960)","https://collections.ed.ac.uk/art/record/53578?highlight=*:*"
"2602","Peter McGoldrick","Small Anatomical Figure","https://collections.ed.ac.uk/art/record/20601?highlight=*:*"
"2603","Thora Clyne","Extended Effect (2007)","https://collections.ed.ac.uk/art/record/99900?highlight=*:*"
"2604","Anthony Benjamin","View of a Caravan","https://collections.ed.ac.uk/art/record/21427?highlight=*:*"
"2605","Wilhelmina Barns-Graham CBE HRSA HRSW","Untitled (1961)","https://collections.ed.ac.uk/art/record/112309?highlight=*:*"
"2606",NA,"1.(a) Meccarama Serif (Unknown)","https://collections.ed.ac.uk/art/record/21668?highlight=*:*"
"2607",NA,"Fish and Circles (Circa 1982)","https://collections.ed.ac.uk/art/record/54747?highlight=*:*"
"2608","Unknown","Unknown (Unknown)","https://collections.ed.ac.uk/art/record/21903?highlight=*:*"
"2609","George Roderick Carmichael","Unknown (1950)","https://collections.ed.ac.uk/art/record/50567?highlight=*:*"
"2610","Unknown","Unknown","https://collections.ed.ac.uk/art/record/50380?highlight=*:*"
"2611","Richard Easson","Untitled (1969)","https://collections.ed.ac.uk/art/record/99831?highlight=*:*"
"2612","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21711?highlight=*:*"
"2613","Antonio Marcos Martin","Untitled (2001)","https://collections.ed.ac.uk/art/record/21921?highlight=*:*"
"2614","Laura McPherson","Untitled - Nude Woman with Legs Folded (1965)","https://collections.ed.ac.uk/art/record/99390?highlight=*:*"
"2615","Jenn Schmidt","3D impressing (2003)","https://collections.ed.ac.uk/art/record/99952?highlight=*:*"
"2616","Emma Gillies","Saucer","https://collections.ed.ac.uk/art/record/53657?highlight=*:*"
"2617","Robert L Snowden","Untitled (Circa 1960)","https://collections.ed.ac.uk/art/record/21545?highlight=*:*"
"2618","David C Duke","Untitled (20 Feb 2014)","https://collections.ed.ac.uk/art/record/21989?highlight=*:*"
"2619","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21778?highlight=*:*"
"2620","Kirkland Main","Untitled (1967)","https://collections.ed.ac.uk/art/record/21872?highlight=*:*"
"2621","John Nelson","Unknown (1966)","https://collections.ed.ac.uk/art/record/53580?highlight=*:*"
"2622","Kate McKenzie","Untitled (1991-1992)","https://collections.ed.ac.uk/art/record/21934?highlight=*:*"
"2623","Unknown","St James the Greater","https://collections.ed.ac.uk/art/record/20548?highlight=*:*"
"2624","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/99908?highlight=*:*"
"2625","Emma Gillies","Plate","https://collections.ed.ac.uk/art/record/53668?highlight=*:*"
"2626","John Milligan","Portrait of a Man in a Flat Cap (1963)","https://collections.ed.ac.uk/art/record/21287?highlight=*:*"
"2627","Marjorie Wallace","Two Men on a Train (12 Jun 1948)","https://collections.ed.ac.uk/art/record/20856?highlight=*:*"
"2628","Crosier","Untitled (03 Jul 2014)","https://collections.ed.ac.uk/art/record/22494?highlight=*:*"
"2629","John Houston","Dining Table","https://collections.ed.ac.uk/art/record/21045?highlight=*:*"
"2630","Ann Forbes","Portrait of a Woman (1958)","https://collections.ed.ac.uk/art/record/21113?highlight=*:*"
"2631","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21573?highlight=*:*"
"2632","Andrew Smith","Study for Life Painting (1958)","https://collections.ed.ac.uk/art/record/21149?highlight=*:*"
"2633","Ann F Ward","Sweden - Fishing for Str⁯ömming (1962)","https://collections.ed.ac.uk/art/record/99338?highlight=*:*"
"2634","John Bellany","Seated Woman holding Hat (Jun 1961)","https://collections.ed.ac.uk/art/record/20768?highlight=*:*"
"2635","Jennifer C. Lindsay","Untitled (1996)","https://collections.ed.ac.uk/art/record/21929?highlight=*:*"
"2636","John Bellany","Portrait of Grandfather (1966)","https://collections.ed.ac.uk/art/record/20742?highlight=*:*"
"2637","Alfons B. Jasinski","Untitled - Figure Drawing of A Man with Crossed Arms (1968)","https://collections.ed.ac.uk/art/record/99273?highlight=*:*"
"2638","Brian Caster","Untitled","https://collections.ed.ac.uk/art/record/112345?highlight=*:*"
"2639","Margaret L. Smyth","View of Garden with Washing Lines (1987)","https://collections.ed.ac.uk/art/record/22559?highlight=*:*"
"2640","Robert Fraser","Seated Male Nude (1954)","https://collections.ed.ac.uk/art/record/21243?highlight=*:*"
"2641","Alice Henderson","Portrait of a Woman","https://collections.ed.ac.uk/art/record/21528?highlight=*:*"
"2642","Elizabeth M. Hansen","Untitled (1960)","https://collections.ed.ac.uk/art/record/99839?highlight=*:*"
"2643","William MacLaren","Landscape with Horse (1945-1946)","https://collections.ed.ac.uk/art/record/21065?highlight=*:*"
"2644","Robert L Snowden","Untitled (1960)","https://collections.ed.ac.uk/art/record/21539?highlight=*:*"
"2645","Paul Laidler","Four Prints (2007)","https://collections.ed.ac.uk/art/record/99965?highlight=*:*"
"2646","Sheena McEwan","Seated Female Nude (21 Nov 1957)","https://collections.ed.ac.uk/art/record/20900?highlight=*:*"
"2647","D. Gordon Campbell","Still Life Apples (1953)","https://collections.ed.ac.uk/art/record/22674?highlight=*:*"
"2648","Emma Gillies","Espresso Saucer","https://collections.ed.ac.uk/art/record/53684?highlight=*:*"
"2649","Rachel Hill","Body (2014)","https://collections.ed.ac.uk/art/record/47447?highlight=*:*"
"2650","Hilary A. Fisher","Untitled (1986)","https://collections.ed.ac.uk/art/record/21553?highlight=*:*"
"2651","Claire Alexander","Unknown","https://collections.ed.ac.uk/art/record/50391?highlight=*:*"
"2652","Eden Hawkins","Extra Light Shoe (2016)","https://collections.ed.ac.uk/art/record/99264?highlight=*:*"
"2653","Robert Adam","Chariot from North Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20715?highlight=*:*"
"2654","V Timmins","Postgraduate Degree Show 1986 (1986)","https://collections.ed.ac.uk/art/record/21584?highlight=*:*"
"2655","Hannah Jasper","Portrait of a Woman","https://collections.ed.ac.uk/art/record/21442?highlight=*:*"
"2656","Emma Gillies","That's a Novel Concept (2007)","https://collections.ed.ac.uk/art/record/99970?highlight=*:*"
"2657",NA,"Large Bowl","https://collections.ed.ac.uk/art/record/53732?highlight=*:*"
"2658","Alistair T Hamilton","Untitled (1966)","https://collections.ed.ac.uk/art/record/99843?highlight=*:*"
"2659","Ruth Stiven","Untitled (1976)","https://collections.ed.ac.uk/art/record/99492?highlight=*:*"
"2660","Kasey Hou","The Repairable Flatpack Toaster (2017)","https://collections.ed.ac.uk/art/record/100020?highlight=*:*"
"2661","Robert L Snowden","Untitled (1960)","https://collections.ed.ac.uk/art/record/21538?highlight=*:*"
"2662","Ann F Ward","Riders from South Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20722?highlight=*:*"
"2663","Sam Rae","Untitled - Semi-Nude Woman Combing Her Hair (1961-1962)","https://collections.ed.ac.uk/art/record/99353?highlight=*:*"
"2664","Maria Hadam","Untitled (1967)","https://collections.ed.ac.uk/art/record/21756?highlight=*:*"
"2665","B Clapperton","Step 2 (2013)","https://collections.ed.ac.uk/art/record/21307?highlight=*:*"
"2666",NA,"Riders from the West Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20672?highlight=*:*"
"2667",NA,"Portrait of a Man (1959)","https://collections.ed.ac.uk/art/record/20909?highlight=*:*"
"2668","John Johnstone","Horses from North Frieze of the Parthenon (1836-1837)","https://collections.ed.ac.uk/art/record/20716?highlight=*:*"
"2669","Gordon W. Boyd","No 98 (1960)","https://collections.ed.ac.uk/art/record/99207?highlight=*:*"
"2670","John W. Corner","Composition (1987)","https://collections.ed.ac.uk/art/record/22564?highlight=*:*"
"2671","Adam Robson","Commercial Street, Leith (1950)","https://collections.ed.ac.uk/art/record/21828?highlight=*:*"
"2672","Ian J. D. Short","Reclining Male Nude (25 Nov 1949)","https://collections.ed.ac.uk/art/record/20811?highlight=*:*"
"2673","Tadas Gindrenas","Still Life Fish (1953)","https://collections.ed.ac.uk/art/record/22681?highlight=*:*"
"2674","Thipel","Momen (2005)","https://collections.ed.ac.uk/art/record/99901?highlight=*:*"
"2675","Unknown","Inner Landscape (2006)","https://collections.ed.ac.uk/art/record/99990?highlight=*:*"
"2676","Unknown","Untitled","https://collections.ed.ac.uk/art/record/102729?highlight=*:*"
"2677",NA,"Untitled","https://collections.ed.ac.uk/art/record/102728?highlight=*:*"
"2678","Sarti","Acteon (1838)","https://collections.ed.ac.uk/art/record/20582?highlight=*:*"
"2679","Emma Gillies","Side Plate","https://collections.ed.ac.uk/art/record/53618?highlight=*:*"
"2680","Maureen Purcell","Unknown (1968)","https://collections.ed.ac.uk/art/record/53588?highlight=*:*"
"2681","Unknown","Unknown","https://collections.ed.ac.uk/art/record/53511?highlight=*:*"
"2682","Alistair M Park","Seascape from a Boat (1952)","https://collections.ed.ac.uk/art/record/21349?highlight=*:*"
"2683","Kenneth Dingwall","Unknown","https://collections.ed.ac.uk/art/record/50629?highlight=*:*"
"2684","Catherine Fairgrieve","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21721?highlight=*:*"
"2685","Lisa Flett","Untitled (2002)","https://collections.ed.ac.uk/art/record/99926?highlight=*:*"
"2686","Hylda M Sutcliffe","Seated Male Nude (1957)","https://collections.ed.ac.uk/art/record/20830?highlight=*:*"
"2687","Lynne Coyle","View of a House","https://collections.ed.ac.uk/art/record/21493?highlight=*:*"
"2688","Unknown","Untitled (Unknown)","https://collections.ed.ac.uk/art/record/21793?highlight=*:*"
"2689","Unknown","Gem cabinet 4 (of 6) containing 43 medallions","https://collections.ed.ac.uk/art/record/20618?highlight=*:*"
"2690","Henry Rodgers","Untitled (1987)","https://collections.ed.ac.uk/art/record/99799?highlight=*:*"
"2691","William Hillary","Portrait of a Young Woman (1960)","https://collections.ed.ac.uk/art/record/20984?highlight=*:*"
"2692","Robin E. Bownass","Unknown (1960)","https://collections.ed.ac.uk/art/record/50605?highlight=*:*"
